date,price
22-08-2002,0.247
23-08-2002,0.2424
26-08-2002,0.2432
27-08-2002,0.2395
28-08-2002,0.2256
29-08-2002,0.2233
30-08-2002,0.2246
03-09-2002,0.2209
04-09-2002,0.2165
05-09-2002,0.2168
06-09-2002,0.2212
09-09-2002,0.2177
10-09-2002,0.2197
11-09-2002,0.2186
12-09-2002,0.2165
13-09-2002,0.2154
16-09-2002,0.2156
17-09-2002,0.2221
18-09-2002,0.224
19-09-2002,0.2249
20-09-2002,0.2229
23-09-2002,0.225
24-09-2002,0.2195
25-09-2002,0.224
26-09-2002,0.2302
27-09-2002,0.2209
30-09-2002,0.2195
01-10-2002,0.2224
02-10-2002,0.2185
03-10-2002,0.2162
04-10-2002,0.2189
07-10-2002,0.213
08-10-2002,0.2119
09-10-2002,0.2064
10-10-2002,0.2078
11-10-2002,0.2172
14-10-2002,0.2218
15-10-2002,0.232
16-10-2002,0.2265
17-10-2002,0.2166
18-10-2002,0.2134
21-10-2002,0.2174
22-10-2002,0.2206
23-10-2002,0.223
24-10-2002,0.229
25-10-2002,0.224
28-10-2002,0.2371
29-10-2002,0.2374
30-10-2002,0.2371
31-10-2002,0.2438
01-11-2002,0.243
04-11-2002,0.2515
05-11-2002,0.2554
06-11-2002,0.2604
07-11-2002,0.2583
08-11-2002,0.2441
11-11-2002,0.2401
12-11-2002,0.2336
13-11-2002,0.2363
14-11-2002,0.2424
15-11-2002,0.2474
18-11-2002,0.2468
19-11-2002,0.2371
20-11-2002,0.2333
21-11-2002,0.2424
22-11-2002,0.2453
25-11-2002,0.2444
26-11-2002,0.2416
27-11-2002,0.2378
29-11-2002,0.2407
02-12-2002,0.2424
03-12-2002,0.2317
04-12-2002,0.2314
05-12-2002,0.2291
06-12-2002,0.2233
09-12-2002,0.2278
10-12-2002,0.2249
11-12-2002,0.2333
12-12-2002,0.2365
13-12-2002,0.2308
16-12-2002,0.2258
17-12-2002,0.2264
18-12-2002,0.2256
19-12-2002,0.2215
20-12-2002,0.2179
23-12-2002,0.2159
24-12-2002,0.2201
26-12-2002,0.2198
27-12-2002,0.2182
30-12-2002,0.2147
31-12-2002,0.2134
02-01-2003,0.2189
03-01-2003,0.2256
06-01-2003,0.2291
07-01-2003,0.2255
08-01-2003,0.2223
09-01-2003,0.2229
10-01-2003,0.2223
13-01-2003,0.2272
14-01-2003,0.224
15-01-2003,0.2224
16-01-2003,0.2166
17-01-2003,0.222
21-01-2003,0.2166
22-01-2003,0.2131
23-01-2003,0.2142
24-01-2003,0.2171
27-01-2003,0.2086
28-01-2003,0.2121
29-01-2003,0.2171
30-01-2003,0.2284
31-01-2003,0.2163
03-02-2003,0.2197
04-02-2003,0.2203
05-02-2003,0.2243
06-02-2003,0.2189
07-02-2003,0.2218
10-02-2003,0.2174
11-02-2003,0.2211
12-02-2003,0.2175
13-02-2003,0.2197
14-02-2003,0.2227
18-02-2003,0.2249
19-02-2003,0.2297
20-02-2003,0.2264
21-02-2003,0.2259
24-02-2003,0.2265
25-02-2003,0.2238
26-02-2003,0.2285
27-02-2003,0.2221
28-02-2003,0.2265
03-03-2003,0.2288
04-03-2003,0.2247
05-03-2003,0.2227
06-03-2003,0.2223
07-03-2003,0.2206
10-03-2003,0.2212
11-03-2003,0.2189
12-03-2003,0.216
13-03-2003,0.2206
14-03-2003,0.2238
17-03-2003,0.227
18-03-2003,0.2287
19-03-2003,0.2297
20-03-2003,0.2276
21-03-2003,0.2301
24-03-2003,0.2236
25-03-2003,0.2197
26-03-2003,0.2218
27-03-2003,0.2183
28-03-2003,0.2195
31-03-2003,0.2186
01-04-2003,0.2165
02-04-2003,0.2189
03-04-2003,0.2218
04-04-2003,0.2214
07-04-2003,0.2264
08-04-2003,0.2212
09-04-2003,0.2214
10-04-2003,0.2165
11-04-2003,0.2142
14-04-2003,0.209
15-04-2003,0.2072
16-04-2003,0.198
17-04-2003,0.2012
21-04-2003,0.2002
22-04-2003,0.2009
23-04-2003,0.2063
24-04-2003,0.2061
25-04-2003,0.2052
28-04-2003,0.2055
29-04-2003,0.2131
30-04-2003,0.2124
01-05-2003,0.2172
02-05-2003,0.2204
05-05-2003,0.2252
06-05-2003,0.2458
07-05-2003,0.2642
08-05-2003,0.2698
09-05-2003,0.2794
12-05-2003,0.2767
13-05-2003,0.281
14-05-2003,0.2871
15-05-2003,0.2836
16-05-2003,0.2834
19-05-2003,0.2825
20-05-2003,0.2759
21-05-2003,0.2712
22-05-2003,0.2727
23-05-2003,0.2776
27-05-2003,0.2738
28-05-2003,0.282
29-05-2003,0.2788
30-05-2003,0.2762
02-06-2003,0.2759
03-06-2003,0.2659
04-06-2003,0.2637
05-06-2003,0.266
06-06-2003,0.2704
09-06-2003,0.2583
10-06-2003,0.2575
11-06-2003,0.2615
12-06-2003,0.2676
13-06-2003,0.2706
16-06-2003,0.2683
17-06-2003,0.2807
18-06-2003,0.2813
19-06-2003,0.295
20-06-2003,0.295
23-06-2003,0.2942
24-06-2003,0.2968
25-06-2003,0.2875
26-06-2003,0.2851
27-06-2003,0.2942
30-06-2003,0.2848
01-07-2003,0.2877
02-07-2003,0.2901
03-07-2003,0.2897
07-07-2003,0.2938
08-07-2003,0.2976
09-07-2003,0.3081
10-07-2003,0.3035
11-07-2003,0.2997
14-07-2003,0.3051
15-07-2003,0.3052
16-07-2003,0.3044
17-07-2003,0.3078
18-07-2003,0.3186
21-07-2003,0.3154
22-07-2003,0.3182
23-07-2003,0.3194
24-07-2003,0.3208
25-07-2003,0.3112
28-07-2003,0.3278
29-07-2003,0.32
30-07-2003,0.3166
31-07-2003,0.3162
01-08-2003,0.3201
04-08-2003,0.313
05-08-2003,0.3255
06-08-2003,0.3058
07-08-2003,0.3008
08-08-2003,0.3066
11-08-2003,0.3022
12-08-2003,0.3012
13-08-2003,0.3028
14-08-2003,0.3081
15-08-2003,0.3052
18-08-2003,0.3028
19-08-2003,0.3105
20-08-2003,0.3076
21-08-2003,0.3206
22-08-2003,0.3325
25-08-2003,0.3168
26-08-2003,0.3163
27-08-2003,0.3188
28-08-2003,0.3252
29-08-2003,0.3384
02-09-2003,0.3455
03-09-2003,0.3476
04-09-2003,0.3531
05-09-2003,0.3465
08-09-2003,0.3427
09-09-2003,0.3435
10-09-2003,0.3392
11-09-2003,0.3392
12-09-2003,0.3426
15-09-2003,0.3477
16-09-2003,0.3386
17-09-2003,0.341
18-09-2003,0.3369
19-09-2003,0.3488
22-09-2003,0.3381
23-09-2003,0.3357
24-09-2003,0.3386
25-09-2003,0.3253
26-09-2003,0.3095
29-09-2003,0.3276
30-09-2003,0.3215
01-10-2003,0.3163
02-10-2003,0.3171
03-10-2003,0.32
06-10-2003,0.3304
07-10-2003,0.3362
08-10-2003,0.3545
09-10-2003,0.3552
10-10-2003,0.3583
13-10-2003,0.3618
14-10-2003,0.3708
15-10-2003,0.3788
16-10-2003,0.3628
17-10-2003,0.3564
20-10-2003,0.3445
21-10-2003,0.3554
22-10-2003,0.3497
23-10-2003,0.3465
24-10-2003,0.3439
27-10-2003,0.3468
28-10-2003,0.3439
29-10-2003,0.3584
30-10-2003,0.3657
31-10-2003,0.3552
03-11-2003,0.348
04-11-2003,0.3517
05-11-2003,0.3479
06-11-2003,0.3493
07-11-2003,0.3535
10-11-2003,0.3423
11-11-2003,0.3339
12-11-2003,0.3275
13-11-2003,0.3365
14-11-2003,0.3427
17-11-2003,0.3255
18-11-2003,0.3234
19-11-2003,0.3134
20-11-2003,0.3064
21-11-2003,0.3101
24-11-2003,0.3125
25-11-2003,0.3237
26-11-2003,0.3185
28-11-2003,0.3168
01-12-2003,0.3208
02-12-2003,0.3293
03-12-2003,0.3284
04-12-2003,0.3192
05-12-2003,0.3186
08-12-2003,0.3168
09-12-2003,0.3227
10-12-2003,0.3118
11-12-2003,0.3087
12-12-2003,0.325
15-12-2003,0.3276
16-12-2003,0.3078
17-12-2003,0.3061
18-12-2003,0.3034
19-12-2003,0.3078
22-12-2003,0.2996
23-12-2003,0.304
24-12-2003,0.3006
26-12-2003,0.3102
29-12-2003,0.3188
30-12-2003,0.3229
31-12-2003,0.3255
02-01-2004,0.3285
05-01-2004,0.3266
06-01-2004,0.3392
07-01-2004,0.3369
08-01-2004,0.3482
09-01-2004,0.3541
12-01-2004,0.3531
13-01-2004,0.3766
14-01-2004,0.372
15-01-2004,0.3497
16-01-2004,0.3506
20-01-2004,0.3456
21-01-2004,0.3461
22-01-2004,0.3439
23-01-2004,0.3392
26-01-2004,0.3424
27-01-2004,0.3511
28-01-2004,0.3482
29-01-2004,0.345
30-01-2004,0.3467
02-02-2004,0.3424
03-02-2004,0.34
04-02-2004,0.3354
05-02-2004,0.3327
06-02-2004,0.3423
09-02-2004,0.3448
10-02-2004,0.3448
11-02-2004,0.352
12-02-2004,0.3609
13-02-2004,0.3636
17-02-2004,0.3522
18-02-2004,0.3534
19-02-2004,0.3554
20-02-2004,0.343
23-02-2004,0.3423
24-02-2004,0.3375
25-02-2004,0.3387
26-02-2004,0.3482
27-02-2004,0.35
01-03-2004,0.3673
02-03-2004,0.3659
03-03-2004,0.3598
04-03-2004,0.3653
05-03-2004,0.3804
08-03-2004,0.4084
09-03-2004,0.3949
10-03-2004,0.4115
11-03-2004,0.4156
12-03-2004,0.4165
15-03-2004,0.4121
16-03-2004,0.4048
17-03-2004,0.3958
18-03-2004,0.3955
19-03-2004,0.3918
22-03-2004,0.3868
23-03-2004,0.3952
24-03-2004,0.3857
25-03-2004,0.3979
26-03-2004,0.4102
29-03-2004,0.4177
30-03-2004,0.4247
31-03-2004,0.4247
01-04-2004,0.4101
02-04-2004,0.4229
05-04-2004,0.4189
06-04-2004,0.4229
07-04-2004,0.4211
08-04-2004,0.4253
12-04-2004,0.4192
13-04-2004,0.4269
14-04-2004,0.4077
15-04-2004,0.4421
16-04-2004,0.4432
19-04-2004,0.4287
20-04-2004,0.4301
21-04-2004,0.4208
22-04-2004,0.4202
23-04-2004,0.4223
26-04-2004,0.4205
27-04-2004,0.4153
28-04-2004,0.4089
29-04-2004,0.4032
30-04-2004,0.4072
03-05-2004,0.3964
04-05-2004,0.3959
05-05-2004,0.3994
06-05-2004,0.4026
07-05-2004,0.4051
10-05-2004,0.4005
11-05-2004,0.4025
12-05-2004,0.4084
13-05-2004,0.4136
14-05-2004,0.4154
17-05-2004,0.407
18-05-2004,0.4112
19-05-2004,0.4177
20-05-2004,0.406
21-05-2004,0.4101
24-05-2004,0.4154
25-05-2004,0.4192
26-05-2004,0.4316
27-05-2004,0.4342
28-05-2004,0.4281
01-06-2004,0.4237
02-06-2004,0.4273
03-06-2004,0.4378
04-06-2004,0.4354
07-06-2004,0.4427
08-06-2004,0.4572
09-06-2004,0.4587
10-06-2004,0.4622
14-06-2004,0.4673
15-06-2004,0.465
16-06-2004,0.4668
17-06-2004,0.4962
18-06-2004,0.4967
21-06-2004,0.5046
22-06-2004,0.4927
23-06-2004,0.5031
24-06-2004,0.511
25-06-2004,0.5042
28-06-2004,0.5168
29-06-2004,0.4894
30-06-2004,0.4956
01-07-2004,0.4891
02-07-2004,0.4642
06-07-2004,0.4767
07-07-2004,0.4697
08-07-2004,0.4593
09-07-2004,0.4615
12-07-2004,0.4575
13-07-2004,0.4459
14-07-2004,0.44
15-07-2004,0.4978
16-07-2004,0.5008
19-07-2004,0.4886
20-07-2004,0.4868
21-07-2004,0.4924
22-07-2004,0.4778
23-07-2004,0.4833
26-07-2004,0.4703
27-07-2004,0.484
28-07-2004,0.4926
29-07-2004,0.4955
30-07-2004,0.4984
02-08-2004,0.4753
03-08-2004,0.4802
04-08-2004,0.4755
05-08-2004,0.484
06-08-2004,0.4711
09-08-2004,0.4551
10-08-2004,0.4633
11-08-2004,0.4741
12-08-2004,0.4644
13-08-2004,0.4674
16-08-2004,0.4708
17-08-2004,0.4665
18-08-2004,0.4651
19-08-2004,0.4804
20-08-2004,0.4682
23-08-2004,0.4705
24-08-2004,0.4766
25-08-2004,0.4865
26-08-2004,0.5045
27-08-2004,0.5276
30-08-2004,0.5186
31-08-2004,0.5194
01-09-2004,0.5229
02-09-2004,0.5412
03-09-2004,0.534
07-09-2004,0.5397
08-09-2004,0.5443
09-09-2004,0.5504
10-09-2004,0.5436
13-09-2004,0.5467
14-09-2004,0.5382
15-09-2004,0.5366
16-09-2004,0.5366
17-09-2004,0.5572
20-09-2004,0.5625
21-09-2004,0.5752
22-09-2004,0.5808
23-09-2004,0.5647
24-09-2004,0.5702
27-09-2004,0.5636
28-09-2004,0.5717
29-09-2004,0.5783
30-09-2004,0.5946
01-10-2004,0.5968
04-10-2004,0.5947
05-10-2004,0.5879
06-10-2004,0.6022
07-10-2004,0.618
08-10-2004,0.6029
11-10-2004,0.5915
12-10-2004,0.5869
13-10-2004,0.5924
14-10-2004,0.656
15-10-2004,0.6847
18-10-2004,0.6828
19-10-2004,0.7333
20-10-2004,0.718
21-10-2004,0.7263
22-10-2004,0.7226
25-10-2004,0.7194
26-10-2004,0.7234
27-10-2004,0.7418
28-10-2004,0.762
29-10-2004,0.7921
01-11-2004,0.8004
02-11-2004,0.7993
03-11-2004,0.8299
04-11-2004,0.8389
05-11-2004,0.837
08-11-2004,0.8313
09-11-2004,0.8263
10-11-2004,0.8225
11-11-2004,0.8377
12-11-2004,0.8386
15-11-2004,0.8397
16-11-2004,0.84
17-11-2004,0.8414
18-11-2004,0.8278
19-11-2004,0.846
22-11-2004,0.8848
23-11-2004,0.9496
24-11-2004,0.9405
26-11-2004,0.9963
29-11-2004,1.0519
30-11-2004,1.048
01-12-2004,1.0335
02-12-2004,1.0082
03-12-2004,0.9842
06-12-2004,0.9804
07-12-2004,1.0051
08-12-2004,0.9627
09-12-2004,0.9566
10-12-2004,0.9914
13-12-2004,1.0022
14-12-2004,0.996
15-12-2004,0.9946
16-12-2004,1.0098
17-12-2004,1.0188
20-12-2004,0.9983
21-12-2004,0.969
22-12-2004,0.9786
23-12-2004,0.9719
27-12-2004,0.9854
28-12-2004,0.965
29-12-2004,0.9726
30-12-2004,0.988
31-12-2004,0.9893
03-01-2005,0.9876
04-01-2005,0.9726
05-01-2005,0.9829
06-01-2005,0.9861
07-01-2005,0.9909
10-01-2005,1.0656
11-01-2005,1.0406
12-01-2005,0.9963
13-01-2005,1.1228
14-01-2005,1.0708
18-01-2005,1.0632
19-01-2005,1.0763
20-01-2005,1.0618
21-01-2005,1.0858
24-01-2005,1.0821
25-01-2005,1.0887
26-01-2005,1.108
27-01-2005,1.1001
28-01-2005,1.1071
31-01-2005,1.137
01-02-2005,1.1746
02-02-2005,1.1876
03-02-2005,1.2059
04-02-2005,1.1905
07-02-2005,1.2033
08-02-2005,1.2054
09-02-2005,1.2349
10-02-2005,1.2001
11-02-2005,1.2175
14-02-2005,1.2678
15-02-2005,1.3211
16-02-2005,1.3439
17-02-2005,1.382
18-02-2005,1.3376
22-02-2005,1.3157
23-02-2005,1.3216
24-02-2005,1.3489
25-02-2005,1.3663
28-02-2005,1.3623
01-03-2005,1.3718
02-03-2005,1.3492
03-03-2005,1.3519
04-03-2005,1.3038
07-03-2005,1.305
08-03-2005,1.2775
09-03-2005,1.2077
10-03-2005,1.2071
11-03-2005,1.226
14-03-2005,1.2355
15-03-2005,1.2391
16-03-2005,1.2565
17-03-2005,1.2663
18-03-2005,1.3211
21-03-2005,1.3199
22-03-2005,1.3327
23-03-2005,1.2943
24-03-2005,1.3096
28-03-2005,1.3035
29-03-2005,1.2977
30-03-2005,1.2803
31-03-2005,1.2943
01-04-2005,1.2833
04-04-2005,1.2498
05-04-2005,1.2568
06-04-2005,1.2928
07-04-2005,1.2907
08-04-2005,1.3324
11-04-2005,1.3483
12-04-2005,1.2955
13-04-2005,1.3096
14-04-2005,1.1833
15-04-2005,1.1166
18-04-2005,1.0681
19-04-2005,1.1159
20-04-2005,1.1483
21-04-2005,1.1099
22-04-2005,1.122
25-04-2005,1.1126
26-04-2005,1.1214
27-04-2005,1.0943
28-04-2005,1.1065
29-04-2005,1.1022
02-05-2005,1.1041
03-05-2005,1.1099
04-05-2005,1.101
05-05-2005,1.1358
06-05-2005,1.1248
09-05-2005,1.1355
10-05-2005,1.1181
11-05-2005,1.0745
12-05-2005,1.08
13-05-2005,1.0428
16-05-2005,1.0537
17-05-2005,1.0714
18-05-2005,1.0824
19-05-2005,1.0916
20-05-2005,1.1358
23-05-2005,1.1541
24-05-2005,1.2028
25-05-2005,1.2044
26-05-2005,1.2204
27-05-2005,1.2391
31-05-2005,1.2397
01-06-2005,1.2163
02-06-2005,1.2211
03-06-2005,1.1635
06-06-2005,1.1687
07-06-2005,1.1464
08-06-2005,1.1169
09-06-2005,1.1281
10-06-2005,1.1403
13-06-2005,1.0943
14-06-2005,1.098
15-06-2005,1.1242
16-06-2005,1.1339
17-06-2005,1.1733
20-06-2005,1.1541
21-06-2005,1.1495
22-06-2005,1.1666
23-06-2005,1.1839
24-06-2005,1.1919
27-06-2005,1.1233
28-06-2005,1.1431
29-06-2005,1.1352
30-06-2005,1.1163
01-07-2005,1.123
05-07-2005,1.1159
06-07-2005,1.1519
07-07-2005,1.1224
08-07-2005,1.1547
11-07-2005,1.1699
12-07-2005,1.1656
13-07-2005,1.1675
14-07-2005,1.2437
15-07-2005,1.2492
18-07-2005,1.2626
19-07-2005,1.266
20-07-2005,1.3068
21-07-2005,1.3324
22-07-2005,1.3245
25-07-2005,1.3413
26-07-2005,1.3419
27-07-2005,1.3364
28-07-2005,1.3404
29-07-2005,1.3282
01-08-2005,1.2989
02-08-2005,1.3077
03-08-2005,1.3169
04-08-2005,1.3105
05-08-2005,1.2955
08-08-2005,1.3111
09-08-2005,1.309
10-08-2005,1.3416
11-08-2005,1.323
12-08-2005,1.3251
15-08-2005,1.4172
16-08-2005,1.4449
17-08-2005,1.4148
18-08-2005,1.4303
19-08-2005,1.4102
22-08-2005,1.4071
23-08-2005,1.398
24-08-2005,1.3904
25-08-2005,1.4062
26-08-2005,1.4059
29-08-2005,1.3803
30-08-2005,1.4023
31-08-2005,1.4266
01-09-2005,1.433
02-09-2005,1.4117
06-09-2005,1.4236
07-09-2005,1.4956
08-09-2005,1.5047
09-09-2005,1.5257
12-09-2005,1.5581
13-09-2005,1.5556
14-09-2005,1.5605
15-09-2005,1.5245
16-09-2005,1.5315
19-09-2005,1.5565
20-09-2005,1.6157
21-09-2005,1.6148
22-09-2005,1.584
23-09-2005,1.5885
26-09-2005,1.6474
27-09-2005,1.644
28-09-2005,1.6181
29-09-2005,1.562
30-09-2005,1.5956
03-10-2005,1.6514
04-10-2005,1.6754
05-10-2005,1.6565
06-10-2005,1.6221
07-10-2005,1.5776
10-10-2005,1.5806
11-10-2005,1.562
12-10-2005,1.4834
13-10-2005,1.5074
14-10-2005,1.6474
17-10-2005,1.6459
18-10-2005,1.6236
19-10-2005,1.5876
20-10-2005,1.6608
21-10-2005,1.7331
24-10-2005,1.6846
25-10-2005,1.7197
26-10-2005,1.716
27-10-2005,1.7376
28-10-2005,1.7087
31-10-2005,1.6831
01-11-2005,1.7453
02-11-2005,1.7599
03-11-2005,1.8374
04-11-2005,1.8401
07-11-2005,1.8553
08-11-2005,1.8279
09-11-2005,1.8294
10-11-2005,1.8489
11-11-2005,1.8764
14-11-2005,1.8764
15-11-2005,1.8782
16-11-2005,1.9255
17-11-2005,1.9999
18-11-2005,1.9925
21-11-2005,1.9764
22-11-2005,1.977
23-11-2005,2.0392
25-11-2005,2.063
28-11-2005,2.1563
29-11-2005,2.134
30-11-2005,2.0865
01-12-2005,2.1023
02-12-2005,2.1981
05-12-2005,2.1938
06-12-2005,2.2542
07-12-2005,2.2633
08-12-2005,2.2319
09-12-2005,2.2627
12-12-2005,2.2828
13-12-2005,2.2822
14-12-2005,2.2115
15-12-2005,2.216
16-12-2005,2.1996
19-12-2005,2.1682
20-12-2005,2.1839
21-12-2005,2.2136
22-12-2005,2.2535
23-12-2005,2.2615
27-12-2005,2.2563
28-12-2005,2.2697
29-12-2005,2.2496
30-12-2005,2.1621
03-01-2006,2.2054
04-01-2006,2.2907
05-01-2006,2.2816
06-01-2006,2.2941
09-01-2006,2.3395
10-01-2006,2.3249
11-01-2006,2.5563
12-01-2006,2.5908
13-01-2006,2.5914
17-01-2006,2.613
18-01-2006,2.5331
19-01-2006,2.4773
20-01-2006,2.4173
23-01-2006,2.3203
24-01-2006,2.4014
25-01-2006,2.3597
26-01-2006,2.2724
27-01-2006,2.2224
30-01-2006,2.1734
31-01-2006,2.302
01-02-2006,2.2868
02-02-2006,2.2965
03-02-2006,2.2038
06-02-2006,2.2002
07-02-2006,2.0837
08-02-2006,2.0874
09-02-2006,2.1102
10-02-2006,1.9858
13-02-2006,2.0282
14-02-2006,1.9852
15-02-2006,2.0523
16-02-2006,2.134
17-02-2006,2.1438
21-02-2006,2.1535
22-02-2006,2.1038
23-02-2006,2.1886
24-02-2006,2.1996
27-02-2006,2.1959
28-02-2006,2.1831
01-03-2006,2.1038
02-03-2006,2.1044
03-03-2006,2.1139
06-03-2006,2.0612
07-03-2006,2.005
08-03-2006,2.0233
09-03-2006,2.0151
10-03-2006,1.9517
13-03-2006,2.0005
14-03-2006,2.006
15-03-2006,2.0679
16-03-2006,2.0395
17-03-2006,1.9739
20-03-2006,1.9883
21-03-2006,1.9605
22-03-2006,1.8983
23-03-2006,1.881
24-03-2006,1.8377
27-03-2006,1.8364
28-03-2006,1.82
29-03-2006,1.8029
30-03-2006,1.9163
31-03-2006,1.9282
03-04-2006,1.941
04-04-2006,1.8938
05-04-2006,1.973
06-04-2006,2.0825
07-04-2006,2.1621
10-04-2006,2.1416
11-04-2006,2.1048
12-04-2006,2.0776
13-04-2006,2.0215
17-04-2006,2.0279
18-04-2006,1.9819
19-04-2006,2.0374
20-04-2006,2.1191
21-04-2006,2.0877
24-04-2006,2.0404
25-04-2006,2.0115
26-04-2006,2.0307
27-04-2006,2.0654
28-04-2006,2.1115
01-05-2006,2.1581
02-05-2006,2.1389
03-05-2006,2.1938
04-05-2006,2.1715
05-05-2006,2.191
08-05-2006,2.2255
09-05-2006,2.1901
10-05-2006,2.1737
11-05-2006,2.1587
12-05-2006,2.0642
15-05-2006,2.0541
16-05-2006,2.0764
17-05-2006,1.9729
18-05-2006,2.0026
19-05-2006,1.9288
22-05-2006,1.9474
23-05-2006,1.9776
24-05-2006,1.9206
25-05-2006,1.9593
26-05-2006,1.9608
30-05-2006,1.9297
31-05-2006,1.8829
01-06-2006,1.8249
02-06-2006,1.9206
05-06-2006,1.8645
06-06-2006,1.8361
07-06-2006,1.8325
08-06-2006,1.7819
09-06-2006,1.8654
12-06-2006,1.7938
13-06-2006,1.7566
14-06-2006,1.777
15-06-2006,1.7471
16-06-2006,1.7976
19-06-2006,1.7633
20-06-2006,1.7566
21-06-2006,1.7605
22-06-2006,1.7745
23-06-2006,1.8209
26-06-2006,1.8041
27-06-2006,1.8017
28-06-2006,1.7468
29-06-2006,1.7306
30-06-2006,1.7559
03-07-2006,1.7538
05-07-2006,1.7425
06-07-2006,1.7407
07-07-2006,1.6916
10-07-2006,1.6983
11-07-2006,1.6803
12-07-2006,1.6822
13-07-2006,1.5864
14-07-2006,1.6007
17-07-2006,1.5773
18-07-2006,1.6209
19-07-2006,1.6148
20-07-2006,1.8587
21-07-2006,1.8239
24-07-2006,1.8678
25-07-2006,1.8837
26-07-2006,1.8904
27-07-2006,1.9668
28-07-2006,1.9496
31-07-2006,2.0377
01-08-2006,2.0496
02-08-2006,2.0627
03-08-2006,2.0706
04-08-2006,2.0444
07-08-2006,2.0648
08-08-2006,2.0456
09-08-2006,1.995
10-08-2006,1.9285
11-08-2006,1.9285
14-08-2006,1.9529
15-08-2006,1.9922
16-08-2006,2.0459
17-08-2006,2.0733
18-08-2006,2.0645
21-08-2006,2.052
22-08-2006,2.0331
23-08-2006,2.0733
24-08-2006,2.07
25-08-2006,2.0532
28-08-2006,2.0886
29-08-2006,2.0426
30-08-2006,2.0531
31-08-2006,2.0514
01-09-2006,2.088
05-09-2006,2.1029
06-09-2006,2.1673
07-09-2006,2.1526
08-09-2006,2.2371
11-09-2006,2.2084
12-09-2006,2.22
13-09-2006,2.2212
14-09-2006,2.2478
15-09-2006,2.2746
18-09-2006,2.2502
19-09-2006,2.2593
20-09-2006,2.2679
21-09-2006,2.2944
22-09-2006,2.2654
25-09-2006,2.2505
26-09-2006,2.3228
27-09-2006,2.3529
28-09-2006,2.3484
29-09-2006,2.3511
02-10-2006,2.2898
03-10-2006,2.27
04-10-2006,2.2593
05-10-2006,2.2724
06-10-2006,2.2691
09-10-2006,2.2502
10-10-2006,2.2728
11-10-2006,2.2386
12-10-2006,2.2444
13-10-2006,2.306
16-10-2006,2.2926
17-10-2006,2.288
18-10-2006,2.2792
19-10-2006,2.4167
20-10-2006,2.4078
23-10-2006,2.4389
24-10-2006,2.4761
25-10-2006,2.4804
26-10-2006,2.4972
27-10-2006,2.4926
30-10-2006,2.4388
31-10-2006,2.4834
01-11-2006,2.4728
02-11-2006,2.4061
03-11-2006,2.4197
06-11-2006,2.4072
07-11-2006,2.453
08-11-2006,2.4398
09-11-2006,2.5277
10-11-2006,2.5475
13-11-2006,2.5374
14-11-2006,2.5856
15-11-2006,2.5932
16-11-2006,2.5877
17-11-2006,2.5961
20-11-2006,2.6039
21-11-2006,2.6655
22-11-2006,2.7133
24-11-2006,2.7298
27-11-2006,2.8207
28-11-2006,2.7551
29-11-2006,2.8356
30-11-2006,2.8117
01-12-2006,2.799
04-12-2006,2.8015
05-12-2006,2.7946
06-12-2006,2.7638
07-12-2006,2.7449
08-12-2006,2.6597
11-12-2006,2.7106
12-12-2006,2.7018
13-12-2006,2.6816
14-12-2006,2.7152
15-12-2006,2.7143
18-12-2006,2.6717
19-12-2006,2.5835
20-12-2006,2.6365
21-12-2006,2.5824
22-12-2006,2.5447
26-12-2006,2.5048
27-12-2006,2.3828
28-12-2006,2.4459
29-12-2006,2.5597
03-01-2007,2.631
04-01-2007,2.5627
05-01-2007,2.6152
08-01-2007,2.621
09-01-2007,2.6359
10-01-2007,2.889
11-01-2007,2.9252
12-01-2007,2.8841
16-01-2007,2.9173
17-01-2007,2.9746
18-01-2007,2.8082
19-01-2007,2.7024
22-01-2007,2.7179
23-01-2007,2.6139
24-01-2007,2.6429
25-01-2007,2.656
26-01-2007,2.6562
29-01-2007,2.6313
30-01-2007,2.6353
31-01-2007,2.5874
01-02-2007,2.6292
02-02-2007,2.5649
05-02-2007,2.5703
06-02-2007,2.5749
07-02-2007,2.5758
08-02-2007,2.6048
09-02-2007,2.6185
12-02-2007,2.5743
13-02-2007,2.5966
14-02-2007,2.5804
15-02-2007,2.6051
16-02-2007,2.5993
20-02-2007,2.581
21-02-2007,2.6216
22-02-2007,2.7685
23-02-2007,2.7185
26-02-2007,2.7393
27-02-2007,2.6313
28-02-2007,2.5307
01-03-2007,2.5621
02-03-2007,2.6457
05-03-2007,2.6188
06-03-2007,2.6771
07-03-2007,2.6847
08-03-2007,2.7011
09-03-2007,2.7075
12-03-2007,2.6853
13-03-2007,2.7261
14-03-2007,2.7014
15-03-2007,2.7429
16-03-2007,2.73
19-03-2007,2.7515
20-03-2007,2.7853
21-03-2007,2.8048
22-03-2007,2.8579
23-03-2007,2.8463
26-03-2007,2.8658
27-03-2007,2.9182
28-03-2007,2.8929
29-03-2007,2.8719
30-03-2007,2.8746
02-04-2007,2.8704
03-04-2007,2.8704
04-04-2007,2.8948
05-04-2007,2.8698
09-04-2007,2.903
10-04-2007,2.856
11-04-2007,2.863
12-04-2007,2.8063
13-04-2007,2.7716
16-04-2007,2.7615
17-04-2007,2.8051
18-04-2007,2.749
19-04-2007,2.7499
20-04-2007,2.7712
23-04-2007,2.7925
24-04-2007,2.8649
